id,text,label
1016,"La sonnerie Nokia numéro 1 pour votre mobile chaque semaine ! Envoyez NOK par SMS au 87021. Première sonnerie GRATUITE ! Alors, envoyez vos SMS dès maintenant et parlez-en à vos amis. 150 p/sonnerie. 16 réponses HL 4info",1
1017,"Prakesh est là maintenant.",0
1018,"Apprends-moi les applis, quand tu seras à la fac.",0
1019,"Rofl, il vaudrait mieux investir dans des produits anti-âge",0
1020,"Vous avez gagné ! Vous avez été spécialement sélectionné(e) pour recevoir 1 000 £ en espèces ou un séjour 4 étoiles (vols inclus). Contactez un conseiller au 0871277810810 pour réclamer votre prix.",1
1021,"Monsieur, vous recevrez le compte dans une heure. Veuillez nous excuser pour ce retard.",0
1022,"Répondez en indiquant vos nom et adresse et vous recevrez par courrier une semaine d'hébergement entièrement gratuit dans différentes destinations à travers le monde. www.phb1.com tél. : 08700435505150p",1
1023,"Donc tu soumettras le projet demain, c'est bien ça ?",0
1024,"Participez GRATUITEMENT à notre concours hebdomadaire de 250 £ ! Envoyez simplement le mot ENTER au 84128 dès maintenant. 18 ans et plus. Conditions générales : www.textcomp.com. Service client : 08712405020.",1
1025,"Juste et moi. Tu le verras plus tard.",0
1026,"Je veux envoyer quelque chose qui se vende rapidement. L'argent facile, ce n'est pas de l'argent facile.",0
1027,"J'ai quelques trucs à faire. Je serai peut-être au pub plus tard.",0
1028,"Quand la réunion sera terminée, appelez-moi.",0
1029,"Haha, ok. Je vais lui piquer son sac aussi.",0
1030,"Salut-/@drivby-:0quit edrunk désolé si ça ne fait pas sens-je pas ^ danse 2 drum n basq!je m'amuse 2nhite x ros xxxxxxx",0
1031,"Que pensez-vous de moi ? 1. Trop 2. Jada 3. Kusruthi 4. Adorable 5. Silencieuse 6. Personnalité spéciale 7. Immature 8. Élégante 9. Simple. Merci de répondre.",0
1032,"Combien allons-nous recevoir ?",0
1033,"Ton article est-il à rendre demain matin ou après-midi ?",0
1034,"Chers amis de Westonzoyland, tout se déroule comme prévu de ce côté-ci aussi !",0
1035,"J'espère que vous passez un excellent semestre. Je vous souhaite le meilleur. Vous êtes promis à un brillant avenir.",0
1036,"Ah oui, je peux te parler par SMS ! Hmm. Tu as reçu l'e-mail ?",0
1037,"Je veux te faire découvrir le monde, princesse :) Et l'Europe, ça te dirait ?",0
1038,"Personne n'arrive à se décider sur le restaurant et papa veut du chinois.",0
1039,"Ne me tirez pas dessus. Je suis dans la salle d'attente du médecin. :/",0
1040,"Maintenant ? Je vais bientôt dîner au restaurant...",0
1041,"Bonjour, quel est le site pour télécharger des chansons ? C'est urgent, s'il vous plaît.",0
1042,"Je comprends ce que tu veux dire, c'est le roi du manque de crédit ! Je vais me coucher. Bonne nuit ! Plus qu'une nuit à dormir !",0
1043,"Horrible fille. Moi, à l'école, je fais des trucs. Comment ça se fait que t'aies eu un permis de conduire ?",0
1044,"Salut chérie ! Je ne viens pas ce soir. Dis à tout le monde que je suis désolée pour moi. J'espère que tu passes une bonne soirée ! J'ai appelé Melnite. Si tu ne sais pas, c'est peut-être réglé, mais je t'expliquerai tout lundi. Plus tard.",0
1045,"Je te rappelle plus tard, je n'ai pas de réseau. Si c'est urgent, envoie-moi un SMS.",0
1046,"Ummmmmaah, que ce jour soit rempli de bonheur, mon amour ! Joyeux anniversaire, ma chérie !",0
1047,"Veuillez appeler immédiatement le 08712402779 car un message urgent vous attend.",1
1048,"Ouais, si ça se passe comme avec mes potes, je vais péter un câble dans une demi-heure.",0
1049,"Maman dit qu'on veut y aller, alors allons-y... Ensuite, elle pourra éviter de regarder l'exposition de verrerie...",0
1050,"Quels sont vos projets pour Pongal ?",0
1051,"Attendez la fin mars, quand El Niño se manifestera. Oh.",0

